series_id,model_class,model,scaling,train_length,test_length,mae,rmse,smape,mase
M17336,baseline,AutoETS,none,51,18,302.2228888444133,353.24062299852415,18.395779547140954,0.2730929718473614
M1740,baseline,AutoETS,none,288,18,92.1806067879663,104.92154213405564,1.5525036649022836,0.7280748475697888
M17497,baseline,AutoETS,none,51,18,141.66799984442443,170.34261565932104,22.725281555422118,0.20794324403208705
M17692,baseline,AutoETS,none,51,18,950.0211108888666,1057.509827928759,16.817147476237686,0.29735813262171584
M18025,baseline,AutoETS,none,51,18,2250.0900009985,2501.7470587425023,32.87150761142137,0.8185961757363945
M18211,baseline,AutoETS,none,51,18,1055.5388838885222,1306.3698578078765,15.367032601070138,0.6462482962582788
M18218,baseline,AutoETS,none,51,18,938.8555565553888,1075.6915150362915,21.310509305238867,0.5057371091942012
M18232,baseline,AutoETS,none,51,18,678.7761717769762,835.0480349076224,9.839137962800978,0.3776358159672193
M18966,baseline,AutoETS,none,51,18,184.16597915529434,212.97871956892095,16.52545868174063,0.5470276608573099
M19214,baseline,AutoETS,none,51,18,2850.0199909986,3054.250690828275,58.4887231099392,1.1675502063964853
M1953,baseline,AutoETS,none,288,18,58.926387876453646,76.08081328339311,2.1509217270459,0.5761134627666031
M2083,baseline,AutoETS,none,288,18,35.80040094525364,41.14234147874543,1.1999104320311946,0.6084304594144092
M22060,baseline,AutoETS,none,288,18,19.105150487677875,22.09600636978081,0.553194881938116,0.2478680769313509
M22299,baseline,AutoETS,none,288,18,132.34698218396332,142.6000094461916,2.8159233138618043,0.8524566413716189
M22542,baseline,AutoETS,none,288,18,36.48474645889511,46.26709238016282,1.3112122782058484,0.4641354558326981
M23284,baseline,AutoETS,none,288,18,25.914737377428043,28.040165785738207,2.168855808877999,0.6741886620954038
M23527,baseline,AutoETS,none,288,18,10.05371477715054,13.201735274864939,0.45623520827378533,0.3244081695789502
M23701,baseline,AutoETS,none,166,18,84.97352118280378,107.45471304662654,1.4049507274445245,0.370509012610433
M23910,baseline,AutoETS,none,432,18,218.66346030777902,245.70194261939085,2.1873435796812295,1.4228164783109947
M24261,baseline,AutoETS,none,206,18,269.3227316265586,326.92497899065586,11.420313573053205,0.821664256014198
M24808,baseline,AutoETS,none,432,18,9.918476974474755,12.565666784858339,0.714660031381477,0.4836116636707069
M24868,baseline,AutoETS,none,432,18,144.1758763959611,174.21770283344304,2.025989826031536,0.861147170784869
M24899,baseline,AutoETS,none,316,18,259.09223806196667,357.3927148968553,7.604294149422386,0.5357116492156594
M24912,baseline,AutoETS,none,414,18,14.03320954630312,17.290486084537903,0.6355057784733079,0.5743517085464054
